country,country_code,region,income_group,year,population_total,population_female,population_male,population_growth_pct,urban_population_pct,fertility_rate,age_dependency_ratio_pct,gdp_current_usd,gdp_per_capita_usd,gdp_growth_pct,gdp_per_capita_ppp,inflation_consumer_pct,investment_gdp_pct,unemployment_total_pct,unemployment_female_pct,unemployment_male_pct,employment_total_pct,labor_force_participation_pct,life_expectancy_total,life_expectancy_female,life_expectancy_male,infant_mortality_rate,school_enrollment_tertiary_pct,internet_users_pct,mobile_subscriptions_per_100,co2_per_capita,renewable_energy_pct,exports_gdp_pct,imports_gdp_pct
Montenegro,MNE,Europe & Central Asia,Upper middle income,2019,626753.0,324836.0,301917.0,0.0502716675485305,65.1686759904159,1.8,52.9482821311871,5483622632.13097,8749.25629734676,4.39391565821528,23705.3800229705,0.361563704540767,27.6012756763197,15.128,15.685,14.668,46.304,54.558,76.6829268292683,79.5,74.0,2.6,56.2633209228516,73.4766657478691,188.173957398388,,38.7,44.3238379207013,65.6922859488993
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,36210898.0,17926376.0,18284522.0,1.03022315933698,61.8430450233765,2.342,51.4045655561766,128920266409.458,3508.09765625,2.89097476137077,8046.22900390625,0.303386036590383,27.1927093583345,9.191,10.621,8.746,41.918,46.161,74.245,76.391,72.253,17.8,37.7212021382481,84.1203630467602,128.874798962456,1.9847450344921,10.7,34.093057468891,41.9050584109511
Mozambique,MOZ,Sub-Saharan Africa ,Low income,2019,29884380.0,15432082.0,14452298.0,2.9397415898529,33.4177241517032,5.016,92.6621562736864,15512759046.672,519.09255091362,2.31781394821475,1388.79707034446,2.80270307928111,,4.462,4.88,4.004,75.396,78.917,61.306,63.736,58.518,49.2,,12.47929955,49.4350694242276,0.288756199727081,77.5,37.1420563608323,68.4491150410889
Myanmar,MMR,East Asia & Pacific,Lower middle income,2019,52640713.0,26389410.0,26251303.0,0.702425162747352,30.0782436945232,2.206,46.396472048483,75065106227.6892,1425.98954211903,6.57911006765414,6101.37245765709,8.82506696804558,,0.407,0.478,0.362,60.255,60.502,66.457,69.478,63.574,38.4,,36.54050064,155.669416939698,0.653317518704581,58.5,,
Namibia,NAM,Sub-Saharan Africa ,Lower middle income,2019,2650494.0,1358966.0,1291528.0,2.79932223646079,48.0019807724839,3.404,68.1991512920047,12541928303.48,4731.9210318831,-0.839152163419357,9609.48555672874,3.72239414422695,15.7508858678829,19.929,18.624,21.172,47.18,58.923,63.546,67.299,59.777,42.8,25.8966511201824,49.77590179,106.53315947895,1.45542679968338,30.2,36.4008818615818,46.5002688810536
Naoero,NRU,East Asia & Pacific,High income,2019,11587.0,5660.0,5927.0,0.953874731639391,100.0,3.531,65.6562768086932,125160115.547819,10801.7705659635,8.5470085470084,10554.5218533653,,,,,,,,61.393,64.05,59.035,11.1,,74.73789978,86.3036161215155,0.0,0.6,60.3950285714286,95.5116571428571
Nepal,NPL,South Asia,Lower middle income,2019,28414064.0,14813382.0,13600682.0,1.18377302604311,65.9873929484157,2.08,58.7001840122581,34186180699.0255,1203.14294706401,6.65705543110468,4260.67373190851,5.56616035243723,33.8151256832317,10.477,11.876,9.651,35.599,39.765,69.299,70.7,67.87,27.1,13.8072821953912,33.33660126,136.186080245332,0.473751308506942,78.2,7.77993647445109,41.4695901124501
Netherlands,NLD,Europe & Central Asia,High income,2019,17344874.0,8742188.0,8602686.0,0.65507157480522,93.8898028856479,1.57,53.5125012921873,928903005576.469,53554.9007491475,2.3001616053659,62345.2538465433,2.63369910249591,20.9075559765573,3.379,3.355,3.4,64.453,66.707,82.1121951219512,83.7,80.6,3.5,,93.2885906040269,124.08833250929,9.10784361996519,8.6,85.3209394926528,75.3557323923463
New Caledonia,NCL,East Asia & Pacific,High income,2019,283606.0,143249.0,140357.0,0.0229217470195887,67.1574673707832,2.05,48.341135549337,9475655324.59495,33411.3358835672,-1.39999999506659,,,29.4565600495049,10.88,11.567,10.271,51.375,57.647,77.262,80.498,74.154,,,,91.6764807514651,20.3934331431634,5.2,18.3293636039604,39.8810034950495
New Zealand,NZL,East Asia & Pacific,High income,2019,4970300.0,2503769.0,2466531.0,1.41225538599445,83.804965871667,1.72,52.5965951829053,213088034258.42,42872.2681243427,2.32371708441623,45295.8241222088,1.61963190184048,23.673560247464,4.109,4.421,3.83,67.291,70.174,82.0560975609756,83.9,80.3,4.4,77.5843734741211,89.86370087,120.475335425902,7.49357181659055,28.0,27.320284070356,27.1409623393447
Nicaragua,NIC,Latin America & Caribbean ,Lower middle income,2019,6483657.0,3295694.0,3187963.0,1.29742127419157,58.5405671448072,2.321,56.0113131029246,12699023614.245,1958.62051528095,-2.89686986728901,5981.10876431466,5.37628990844126,16.4571885886473,5.457,5.491,5.436,61.449,64.995,73.764,76.416,71.016,12.6,,39.01079941,89.2772705280369,0.821126102136495,50.5,44.8044297851925,49.2377861394288
Niger,NER,Sub-Saharan Africa ,Low income,2019,22947757.0,11297004.0,11650753.0,3.36654855482346,16.813146499685,6.537,103.388518016932,12420836506.7888,541.265819870273,6.07881528959186,1367.56106521216,-2.48979265070855,34.566517433743,0.531,0.451,0.587,72.053,72.438,60.031,60.947,59.129,69.3,4.15170730347346,11.28549957,52.8112616845298,0.103413157111608,80.7,11.9560620288967,27.3332416443993
Nigeria,NGA,Sub-Saharan Africa ,Lower middle income,2019,209485641.0,103695842.0,105789799.0,2.1944019229433,58.9611186427056,4.861,85.8794318634782,668219992686.575,3189.81286496183,2.20842927835211,7551.39380361669,11.3964223378115,,5.206,4.911,5.466,76.785,81.001,53.009,53.24,52.769,69.1,,29.74410057,88.1169010528984,0.60197968413501,80.1,,
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2019,1876262.0,960785.0,915477.0,-0.679308688552216,60.6286848102132,1.34,49.2556155977468,12606338448.547,6718.85826635458,3.91041953840173,20222.4719203634,0.766439573459805,21.0422372138482,17.414,18.487,16.645,43.789,53.023,76.6024390243903,78.6,74.7,6.3,43.1991004943848,81.4128827618364,101.231634434543,4.62504703500897,17.0,62.4080567878813,76.1681750526576
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2019,48129.0,22858.0,25271.0,-1.95055872430955,91.6162852134162,2.559,42.0908124704771,1179000000.0,24496.6652122421,-11.4474929044465,,,,,,,,,77.844,79.817,76.173,,,,,0.00207774938186956,0.0,42.4936386768448,62.25614927905
Norway,NOR,Europe & Central Asia,High income,2019,5347896.0,2652072.0,2695824.0,0.675061373245644,82.4935894878281,1.53,53.4506846449634,424244886363.636,79329.3075190012,1.46970781954143,73630.0721860814,2.16773003305411,27.4902065300514,3.684,3.393,3.945,63.505,65.934,82.9585365853659,84.7,81.3,2.0,85.7633819580078,98.0000043853142,108.00526578567,8.47933467666537,59.8,35.6950517697888,33.1851913359431
Oman,OMN,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,4591241.0,1668759.0,2922482.0,-0.144431732263903,79.5780017545962,2.696,36.2325820015673,88060858257.4772,19180.1864152801,-1.12863801728058,37250.6110788359,0.490815362820671,28.9532596561073,2.045,8.46,1.002,68.351,69.778,79.946,81.873,78.434,8.7,45.1723183863131,90.25939941,138.232111508042,18.6062766036459,0.0,49.4929030047786,36.9852980265451
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,230800899.0,112921196.0,117879703.0,1.69187124669657,37.1091631735769,3.81,72.6314584931864,320909472770.669,1390.41690981745,2.49763692943365,5037.53401559745,10.5780305672025,13.7896449690024,4.83,6.273,4.421,49.105,51.597,66.729,69.2,64.493,56.3,11.103638528678,17.070901719916,71.6660323753765,0.861524807145574,45.9,9.3908635386027,19.5147134481005
Palau,PLW,East Asia & Pacific,High income,2019,17798.0,8184.0,9614.0,-0.0898573575007226,79.2803814152827,1.984,39.9512501965718,281954000.0,15841.8923474548,0.300684343692609,18576.7451553901,0.26737967914444,34.6413244713677,,,,,,68.982,72.041,66.455,19.8,,,134.846611978874,71.2608158220025,0.9,38.3226341885556,77.1750711108904
Panama,PAN,Latin America & Caribbean ,High income,2019,4234700.0,2114557.0,2120143.0,1.59097727067192,65.752985396379,2.288,53.4020908356858,69778991200.0,16477.9066285687,3.10295395631086,33239.7332311641,-0.355083821021246,37.0465789995542,6.256,7.921,5.079,64.224,68.51,78.514,81.567,75.528,12.6,,63.6284147731451,137.570004959029,3.10862634897395,19.0,40.2141745207689,40.2144760441879
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2019,9609010.0,4643189.0,4965821.0,2.25754045467385,13.9278267446947,3.322,61.4277597667137,24750626029.8777,2575.77274140393,4.48051456942582,4059.82860203125,3.92867290939597,,2.651,1.956,3.278,49.783,51.138,65.331,68.43,62.9,36.2,,13.62419987,47.1952885885227,0.52413307926623,53.2,,
Paraguay,PRY,Latin America & Caribbean ,Upper middle income,2019,6515058.0,3241278.0,3273780.0,1.35488116957369,64.9845298299929,2.525,54.6312782944239,37925338329.1494,5821.18199548637,-0.40185510068001,14149.5985227505,2.75709727562775,18.7092695745639,6.595,8.307,5.37,67.617,72.392,73.668,76.796,70.73,17.0,,68.5176284222264,119.137051427631,1.30801598389454,60.1,36.0872909434467,35.1348707907966
Peru,PER,Latin America & Caribbean ,Upper middle income,2019,32449303.0,16274450.0,16174853.0,1.71486934751345,83.1033003087105,2.086,52.7058864277693,228346006003.648,7037.00803692604,2.24063176875049,13563.5372933551,2.25212191358027,20.9715689568285,3.379,3.736,3.078,74.748,77.362,76.275,78.576,74.106,12.5,,59.9505036049006,122.790350843591,1.79270106356368,27.1,24.0390874349068,22.9044179405342
Philippines,PHL,East Asia & Pacific,Upper middle income,2019,110804683.0,55506906.0,55297777.0,1.21615534645287,53.7157859948017,2.215,55.745826525598,376823402239.136,3400.78949767074,6.11852566221303,8924.10116402887,2.39206534422404,27.1551252131171,2.237,2.529,2.046,58.115,59.444,69.68,72.702,66.66,22.6,30.0548680110365,43.0266118680279,151.006642923206,1.33500133744347,26.9,28.3829200126393,40.4589222469285
Poland,POL,Europe & Central Asia,High income,2019,37965475.0,19543226.0,18422249.0,-0.0244271070993493,59.9626184068963,1.44,49.2108489415536,602683770144.88,15874.5220531254,4.58045817256199,35882.3655065553,2.22747880938291,19.1456176918134,3.267,3.57,3.02,55.593,57.471,77.9048780487805,81.9,74.1,3.8,70.9065017700195,80.4359068768673,126.597314882311,8.21985501300853,15.6,52.6128934811742,48.9681403361987
Portugal,PRT,Europe & Central Asia,High income,2019,10286263.0,5406231.0,4880032.0,0.0237334946497115,61.114927250613,1.44,56.0597690902446,240115970063.019,23343.3628970034,2.74568432648596,37865.5603564295,0.338178410046124,18.4328254718014,6.422,7.063,5.803,55.189,58.976,81.6756097560976,84.8,78.7,2.8,66.0920562744141,75.3463779408712,115.145564535894,4.51358282400518,28.2,43.6531259432991,43.1178629650595
Puerto Rico (US),PRI,Latin America & Caribbean ,High income,2019,3302691.0,1739820.0,1562871.0,0.364032148393714,93.9519912222253,0.982,55.5573505958644,105126400000.0,31830.5284993358,1.67546379498209,36217.7204390287,,15.3106165530257,8.3,6.751,9.62,35.388,38.591,81.438,85.14,77.66,,95.6914950121196,77.7364393708352,102.552928381388,3.8228523346568,2.4,60.5788840862048,46.9925727505175
Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,2638657.0,704807.0,1933850.0,2.21962210028933,99.1191696672067,1.731,18.6630569940031,176371267692.308,66841.3013484919,0.688240954592672,107502.469793988,-0.666641124861147,,0.1,0.399,0.045,87.345,87.433,82.945,84.064,82.176,5.4,21.0931416049405,99.6528042086389,140.01721278049,44.592192164423,0.1,52.1888599262863,37.8575156222525
Romania,ROU,Europe & Central Asia,High income,2019,19371648.0,9990504.0,9381144.0,-0.526814821936341,52.8931835224862,1.77,53.0183319640266,250080428511.595,12909.6104013244,3.96028958497598,33425.1219389628,3.82785432599438,23.2590450793581,3.912,3.378,4.315,49.985,52.02,75.6073170731707,79.5,71.9,5.6,52.4439697265625,73.6574757545465,116.252345583749,4.18922540818417,23.5,40.3352034270657,44.5711596314136
Russian Federation,RUS,Europe & Central Asia,High income,2019,145453291.0,77910513.0,67542778.0,0.037947213753429,74.6222859951926,1.504,48.5943754955694,1693115002708.32,11447.701171875,2.19807571381982,30963.853515625,4.47202631837903,20.9023404249496,4.513,4.356,4.661,58.913,61.698,73.0839024390244,78.17,68.24,4.8,80.9520697471091,82.6421618670668,163.646302441755,12.7738739166789,3.2,28.4334306799759,20.7953229819275
Rwanda,RWA,Sub-Saharan Africa ,Low income,2019,12776103.0,6564443.0,6211660.0,2.28086099658628,22.9711026997362,3.985,75.4998497905928,10519272170.3346,823.355304065304,9.28613387454543,2374.40565682007,3.34787655037648,21.5257396581554,11.236,12.075,10.507,51.883,58.451,66.691,68.809,64.358,31.7,6.3142892660234,21.3579998,75.5985451901883,0.118588586832777,81.8,22.0304453174238,26.8622697163352
Samoa,WSM,East Asia & Pacific,Upper middle income,2019,209780.0,103948.0,105832.0,1.05329202031498,18.4147344481283,4.061,77.3941500291737,912950466.064906,4351.94234943706,4.45185891688691,6638.1845475197,0.982326569888117,32.622637284439,7.858,12.107,5.315,46.206,50.147,70.269,72.195,68.469,14.9,13.5792119039657,,40.0419487081705,1.78043664791687,34.2,35.033330142378,48.2977494392677
San Marino,SMR,Europe & Central Asia,High income,2019,34663.0,17836.0,16827.0,0.407603368403658,97.0999984741211,1.096,49.9913457377759,1616231696.04862,46626.9998571568,2.06569082920953,57444.1206392397,0.472651967352852,23.4772792412824,,,,,,85.257,86.787,83.586,1.5,50.2355712603062,67.85070038,111.822930193634,,,163.997236624232,143.267533922626
Sao Tome and Principe,STP,Sub-Saharan Africa ,Lower middle income,2019,213392.0,107058.0,106334.0,1.51332392108067,67.9129943847656,3.9,79.51862975208,412976082.620705,1935.2931816596,2.01431672129407,4655.48496449805,7.72024525213248,11.8344723672173,8.835,8.933,8.739,21.6,23.693,68.043,71.865,64.778,11.3,,44.25790024,77.6791069955762,0.745576216540451,38.6,16.7195626461315,50.8552363527341
Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,30063799.0,11674265.0,18389534.0,-0.439701419074031,83.6394643268678,2.49,39.2782204735528,888890133333.333,29566.7933827436,1.65158925617395,59560.2537904546,-1.19298644533328,22.463218551494,5.636,23.288,2.74,57.753,61.203,78.313,80.375,76.943,5.7,77.9664942011008,95.7247355953812,135.526154774497,19.2859458646594,0.0,32.159204977113,24.6346155115383
Senegal,SEN,Sub-Saharan Africa ,Lower middle income,2019,16352922.0,8096322.0,8256600.0,2.71760793051867,49.9443321273477,4.1,79.7592228578564,23403995992.1354,1431.18128932159,4.6136280976221,3647.95137357242,1.76011151192939,29.6563562180026,2.863,3.048,2.754,49.26,50.712,67.668,69.574,65.859,34.8,12.60825139125,43.37969971,109.341890091569,0.674423812453823,36.2,24.9831341973865,39.253116408714
Serbia,SRB,Europe & Central Asia,Upper middle income,2019,6945235.0,3636492.0,3308743.0,-0.536610017822353,61.0492248535156,1.52,54.6017908714794,53864693664.5568,7755.632986437,4.75020793899014,20587.2567440786,1.84922984511086,22.2768602015312,10.395,11.062,9.834,48.443,54.063,75.9365853658537,78.6,73.4,4.8,67.7898406982422,77.4167736219802,122.047741314232,,21.4,48.9609956559925,58.6163138900993
Seychelles,SYC,Sub-Saharan Africa ,High income,2019,97625.0,44317.0,53308.0,0.887925293341637,44.0049304031754,2.31,39.0862076334573,1868690096.73454,19141.5118743615,5.5142920737342,34219.061370118,1.80709400809982,22.0855945287218,,,,,,74.0463414634146,78.4,69.9,13.6,41.2970430107527,76.63420105,164.617084572886,9.16568501920615,1.2,82.3562686214226,91.0515782587732
Sierra Leone,SLE,Sub-Saharan Africa ,Low income,2019,7731991.0,3878671.0,3853320.0,2.32146457882717,42.7018444914441,4.192,76.4806176920907,6523577590.38319,843.71251730417,5.50270937378153,2704.05835704649,14.8049990906021,17.3969912844097,3.204,2.147,4.197,52.086,53.81,59.593,60.871,58.299,64.0,,15.71370029,87.0384355077496,0.156143482319108,75.4,9.6941408328194,27.8678121639067
Singapore,SGP,East Asia & Pacific,High income,2019,5703569.0,2754201.0,2949368.0,1.14428330688929,100.0,1.14,30.1882050728381,376827390962.044,66068.7003106378,1.15877947300108,105521.619340296,0.567829988405447,22.799478885506,3.1,3.322,2.931,66.847,68.986,83.5951219512195,85.9,81.4,2.0,91.0889904414776,88.9492526850762,159.347378272364,9.79870673958709,0.9,176.819042272174,147.45104630445
Sint Maarten (Dutch part),SXM,Latin America & Caribbean ,High income,2019,40385.0,20787.0,19598.0,1.6805019872063,100.0,1.481,39.8663157165616,1407880446.92737,34861.469528968,10.9650009352392,45715.6970519376,,,,,,,,75.68,78.577,73.132,,,,,,0.0,,
Slovak Republic,SVK,Europe & Central Asia,High income,2019,5454147.0,2790509.0,2663638.0,0.135328072840865,53.3666558664583,1.57,47.1743766979644,105843498304.094,19406.0589683582,2.27589910019393,33985.6758419661,2.6645613342544,21.6812781607176,5.761,5.958,5.599,56.125,59.556,77.6658536585366,81.2,74.3,5.0,48.1902389526367,82.8536605021784,135.755672834643,6.3818228588265,17.6,91.8440865121276,91.8785221191079
Slovenia,SVN,Europe & Central Asia,High income,2019,2088385.0,1043169.0,1045216.0,0.696304046333357,55.4523277282715,1.61,53.749455202959,53909922735.545,25814.1687167572,3.50525332381912,42373.2506369279,1.63052260754335,19.7583962473649,4.446,4.957,4.013,55.787,58.383,81.5292682926829,84.5,78.7,2.0,76.4720077514648,83.1083578026717,120.568876746571,7.0993135844205,20.9,84.3570583498527,75.687217335396
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,728147.0,355507.0,372640.0,2.65049803426017,27.275106750276,3.8,73.7821002386635,1619150563.92084,2223.65890942466,1.74925244485951,2512.01387970749,1.63485544012247,20.4337172273921,0.746,0.774,0.72,83.684,84.313,69.981,71.362,68.75,18.7,,22.48880005,65.6620160489572,0.438510355738608,48.4,36.4970023039809,46.5015635980743
"Somalia, Fed. Rep.",SOM,Sub-Saharan Africa ,Low income,2019,16030971.0,8000369.0,8030602.0,3.67525774477084,51.6421170703225,6.56,98.6327632765507,8656000000.0,539.954816211694,2.80033312513012,1548.27250940098,,16.0813308687616,18.828,24.376,16.302,27.623,34.03,57.249,59.31,55.241,75.0,,2.731400013,51.3194116563494,0.0528040378839186,95.0,13.0660813308688,57.231977818854
South Africa,ZAF,Sub-Saharan Africa ,Upper middle income,2019,59587885.0,30695653.0,28892232.0,1.64957495527878,63.4127255007908,2.264,50.0943393660016,389330032224.269,6533.71121032856,0.25993557687633,13361.4851289112,4.10285075461156,15.4689896600747,28.468,30.475,26.762,39.534,55.267,66.071,69.216,62.696,25.1,22.2442465104023,69.69689941,162.73854828041,8.01412233375962,8.7,27.2021294051151,26.6958670030255
South Sudan,SSD,Sub-Saharan Africa ,Low income,2019,10423384.0,5296090.0,5127294.0,2.92439531185626,19.9062299188719,4.26,85.8298504519708,,,,,87.2413641500032,,12.656,13.836,11.46,64.58,73.937,58.129,60.474,55.734,71.9,,6.671000004,21.3171365460584,,31.4,,
Spain,ESP,Europe & Central Asia,High income,2019,47118501.0,23974426.0,23144075.0,0.716697775475724,79.6349761108307,1.23,51.1273134809275,1403496387686.27,29786.5245689007,1.96117850841711,44042.757577336,0.699518994458648,20.305014716322,14.104,16.01,12.46,49.499,57.626,83.8317073170732,86.7,81.1,2.6,91.5387725830078,90.718665325267,116.69612128516,5.3981216422823,16.7,34.6755629292261,31.6906621148431
Sri Lanka,LKA,South Asia,Upper middle income,2019,21803000.0,11242045.0,10560955.0,0.611875945764341,19.4946326418437,2.022,51.5839384848559,88998706177.9986,4081.94772178134,-0.220483886824823,14112.9525042604,3.52839358231811,28.5461677260146,4.67,7.331,3.294,49.809,52.249,76.698,79.888,73.424,6.2,19.4563160693078,32.02090073,126.514451763616,1.09952758794661,46.1,21.8235309246323,27.6019929606444
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,2019,46952.0,24271.0,22681.0,-0.119199673543347,31.4121818392285,1.568,39.4185942928408,1107855555.55556,23595.4923231291,2.93824658056356,32482.094417215,-0.329562063663977,,,,,,,71.54,75.476,68.017,15.9,,69.43499756,138.916340092009,2.77304481172261,1.3,,
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,2019,177661.0,89470.0,88191.0,0.3631466895222,24.2476974658382,1.424,38.129966256667,2090074074.07407,11764.3944032403,-1.0293678947917,18662.8504698815,0.539087559191757,,15.613,17.277,14.116,58.057,68.799,72.249,76.089,68.744,16.6,15.9467096328735,61.08050156,83.1865181441059,1.65877710921361,10.0,,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,2019,34267.0,17899.0,16368.0,-4.96694243141292,100.0,2.791,57.1061800843572,652206037.103874,19033.0649634889,6.50000363700821,,,,,,,,,80.078,83.843,76.462,,,,,,,,
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,2019,104167.0,50691.0,53476.0,-0.725995928811949,47.1962073993512,1.864,49.2641896055139,910481481.481481,8740.59425232061,0.668428481084234,15339.5560281064,0.91306972532459,,19.248,17.067,20.759,54.453,67.433,70.994,73.993,68.554,12.8,29.6853960093035,59.57630157,92.5177839430914,1.11839642113145,5.4,,
Sudan,SDN,Sub-Saharan Africa ,Low income,2019,45548175.0,22935758.0,22612417.0,2.93537902352139,34.4727685824236,4.617,80.4985049329979,32338079165.2893,709.975280761719,-2.17825104530091,3914.2255859375,50.9940515002965,14.3050078362201,11.697,21.052,8.845,35.65,40.373,65.803,68.642,63.205,43.4,,,72.4818502607404,0.515296167190014,59.4,8.45298341762853,17.666637037634
Suriname,SUR,Latin America & Caribbean ,Upper middle income,2019,605768.0,301924.0,303844.0,1.03794155144619,66.0370492311305,2.347,51.3678297634159,4016040575.08796,6629.66775248603,1.16758977233877,19771.5473885151,,,7.755,10.914,5.566,51.941,56.308,71.773,75.08,68.638,17.1,5.26435130947432,62.03350067,134.34912375695,4.39326606885805,14.9,,
Sweden,SWE,Europe & Central Asia,High income,2019,10278887.0,5109760.0,5169127.0,1.01372226345511,87.7088420242759,1.71,60.5841239468728,530894124494.418,51648.9892820514,2.60823012869524,56909.753155728,1.78415097403835,23.8411457244241,6.833,6.957,6.722,60.17,64.583,83.109756097561,84.8,81.5,2.2,75.1148529052734,94.4934434072202,125.456729050381,3.8423518032643,52.9,48.2886583812982,44.4624806477579
Switzerland,CHE,Europe & Central Asia,High income,2019,8575280.0,4322164.0,4253116.0,0.713313668444329,80.7792907322229,1.48,50.6327775355631,736384764156.877,85872.9702303454,1.11532187197474,75267.0079269626,0.362886179940674,27.0018781573595,4.394,4.712,4.114,65.321,68.323,83.9048780487805,85.8,82.1,3.5,66.3093414306641,93.1460869535177,126.920635838501,4.47745146514166,24.8,66.1484505764437,56.8740592564204
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2019,20353534.0,10178472.0,10175062.0,3.88559879868016,73.8248788261986,2.878,68.3491350011588,22583046644.6891,1109.53933821464,1.22072818348491,3502.17536117799,13.4175653228571,7.38867620891664,13.369,24.818,10.866,32.777,37.836,70.97,74.253,67.833,21.1,,,87.1297289207859,1.63691966220706,1.0,13.0100655511925,28.9894026254051
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2019,9529966.0,4865797.0,4664169.0,2.36385658944468,26.1300735473633,3.281,65.3067752248518,8300813599.3084,871.022372934846,7.40000016310556,3459.97365083434,,31.5088648941092,7.026,4.074,8.218,34.53,37.139,70.962,73.182,68.73,25.0,,22.68630028,115.372919483658,0.948639271115973,40.1,14.9799392742745,41.0650766403151
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,2019,59174891.0,29860889.0,29314002.0,2.98060939385811,33.3475258518752,4.866,87.2431978937846,61026731925.9213,1063.32250976563,5.79999999996723,2981.87451171875,3.46428057999021,42.6304711470676,1.735,2.39,1.107,82.357,83.811,66.007,68.916,63.141,34.5,2.85588898826608,16.59090042,80.5835569684446,0.287346536895184,80.4,16.0367461484986,16.9818431017325
Thailand,THA,East Asia & Pacific,Upper middle income,2019,71522271.0,36498738.0,35023533.0,0.204609851692418,55.9266166687012,1.285,40.607794056073,543976691793.886,7605.69657797759,2.11455779628278,19963.3918407099,0.705524801910317,22.5729511697849,0.716,0.732,0.703,66.46,66.94,77.197,81.763,72.849,8.9,44.9880040072053,66.6524194587528,181.221874232713,4.00533143026177,23.9,59.5188906218859,50.1706240932801
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2019,1300945.0,642976.0,657969.0,1.93928707188808,29.1148755245217,3.116,72.8233434295127,2032550400.0,1562.36458881813,24.2128840085001,4556.61428089164,0.958812739703141,22.8814793473264,3.148,4.114,2.339,64.416,66.51,66.496,68.285,64.846,39.6,,28.00460052,109.555438546595,0.559823820376726,11.7,21.2143177359833,49.3999263191702
Togo,TGO,Sub-Saharan Africa ,Lower middle income,2019,7619925.0,3904558.0,3715366.0,2.14516244090598,41.445731197295,4.450408,77.7215660472544,6992942458.99419,917.718016777619,4.91949260488683,2459.85658494292,0.674652770077525,17.7715643840418,2.036,1.799,2.256,56.806,57.987,61.061,61.204,60.887,40.2,13.1551472123617,20.72730064,73.7224727486533,0.276288808616883,78.6,23.9067157858872,32.4331342888704
Tonga,TON,East Asia & Pacific,Upper middle income,2019,105669.0,54269.0,51400.0,0.09657445504329,22.3288155626206,3.274,73.0916655746298,506031247.606648,4788.83350468584,-0.285210784299821,6473.32046564939,1.17954334821801,25.9285450543486,2.165,2.908,1.623,52.31,53.468,72.292,75.965,68.85,8.8,,51.56299973,58.772203768371,1.56621147167097,1.8,22.2333008455097,65.8120846875363
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,2019,1363985.0,687848.0,676137.0,0.351942101931713,53.9342394732739,1.578,40.2210664936843,23477745791.6977,17212.6128892163,0.467734528855885,29315.8054064667,1.00054293027237,20.9735099987528,3.523,4.044,3.135,58.547,60.685,72.836,76.034,69.732,19.2,,74.98670197,145.715788467056,24.3573792966931,0.4,,
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,11875081.0,5985004.0,5890077.0,0.926946081730267,68.8206382576031,2.1,49.3812826199351,41905642418.825,3528.87213306798,1.55009304966742,12494.7905733455,6.72007532863799,19.4346881701368,17.153,25.276,13.825,41.158,49.68,75.599,78.259,73.038,14.4,31.4410896301269,66.6999983024144,124.386924181822,2.54693841667269,12.2,45.9503306922947,56.3822840334945
Turkiye,TUR,Europe & Central Asia,Upper middle income,2019,82579440.0,41243483.0,41335957.0,1.42969688109789,88.6618152857124,1.89,45.9523014817405,775853144222.613,9395.23378001368,1.30162365464503,29016.4555653445,15.1768215720022,26.4629293789655,13.73,16.502,12.391,45.681,52.951,77.737,80.89,74.678,9.4,117.005470275879,73.9767022871511,94.6498130829997,5.01913672458907,14.1,33.0298811646869,29.548577767937
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2019,6803944.0,3472187.0,3331757.0,2.20552575085177,47.0494562466485,2.834,52.9006878790807,29700000000.0,4365.1152919542,6.33169567608873,15389.2461090476,,22.740168985452,4.035,2.389,5.507,41.03,42.756,69.405,72.309,66.105,33.9,11.0507708201956,,88.2099411752948,10.7659028351791,0.1,24.6892177117083,12.9668340639095
Turks and Caicos Islands,TCA,Latin America & Caribbean ,High income,2019,43166.0,21500.0,21666.0,3.79390439929271,92.9404854322845,1.617,36.4371957772299,1371838000.0,31780.5217068989,4.98170549382992,31173.3797811743,,,,,,,,77.691,79.966,75.556,3.6,11.7383177570093,,,5.12208682759579,0.5,,
